# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.703586902242427,1.7412726444053854,3.039252485071882,5.098237823279292,2.1107607067272824,2.9999999999999836,0.06646548701588678,0.0,8.068318825530957,0.0
 0.7103430307660842,1.755543776481876,3.0405393939042784,5.152748422234421,2.1310290922982538,2.9999999999999836,0.06509490258456409,0.0,7.97731291183159,0.0
 0.7170492557767865,1.769843160948366,3.0418423116031788,5.206246077601945,2.1511477673303605,2.9999999999999836,0.06374524011703245,0.0,7.885183452896619,0.0
 0.7237067698109321,1.7841703823285322,3.0431610027440765,5.258741797101416,2.1711203094327973,3.0,0.062415938332651966,0.0,7.791979159351422,0.0
 0.7303167117326368,1.798525025146051,3.044495231902464,5.310246326799862,2.190950135197911,2.999999999999933,0.06110645046207674,0.0,7.697745353302916,0.0
 0.7368801699095634,1.812906673924599,3.0458447636538333,5.360770156482897,2.210640509728691,3.000000000000017,0.05981624343332418,0.0,7.602524159411675,0.0
 0.7433981851533514,1.827314913187852,3.0472093625736782,5.410323524845209,2.230194555460055,2.999999999999966,0.05854479732291144,0.0,7.506354684408397,0.0
 0.7498717534455498,1.8417493274594878,3.0485887932374904,5.45891642452019,2.24961526033665,3.0,0.057291605813857,0.0,7.409273191129713,0.0
 0.7563018284677983,1.8562095012631816,3.049982820220763,5.506558606999489,2.2689054854033954,3.0000000000000173,0.05605617415103301,0.0,7.311313247911404,0.0
 0.7626893239531055,1.8706950191226104,3.051391208098988,5.55325958736219,2.288067971859317,2.999999999999948,0.05483802035928685,0.0,7.212505878826717,0.0
 0.7690351158733801,1.8852054655614507,3.0528137214476576,5.599028648892982,2.307105347620141,3.0000000000000524,0.05363667403236171,0.0,7.1128797005090805,0.0
 0.7753400444768861,1.899740425103379,3.0542501248422655,5.643874847570019,2.326020133430659,3.000000000000035,0.05245167561673701,0.0,7.012461042348575,0.0
 0.7816049161879626,1.9142994822720718,3.055700182858304,5.687807016379254,2.3448147485638886,3.0,0.05128257702576048,0.0,6.911274073114913,0.0
 0.7878305053801714,1.9288822215912051,3.0571636600712653,5.730833769553231,2.363491516140515,2.9999999999999822,0.050128940152773825,0.0,6.809340905431875,0.0
 0.7940175560329842,1.943488227584456,3.058640321056642,5.772963506647408,2.3820526680989533,3.0,0.048990337569903425,0.0,6.706681701270176,0.0
 0.8001667832811779,1.9581170847755007,3.060129930389927,5.81420441650982,2.400500349843534,2.999999999999982,0.047866351510274886,0.0,6.603314767490847,0.0
 0.806278874865274,1.9727683776880158,3.061632252646613,5.85456448112734,2.418836624595823,3.0,0.046756573686529024,0.0,6.499256645901526,0.0
 0.8123544924905993,1.9874416908456776,3.0631470524021913,5.8940514793566905,2.4370634774717983,2.9999999999999454,0.045660605018145034,0.0,6.394522199158764,0.0
 0.8183942731018716,2.002136608772162,3.0646740942321564,5.932672990553521,2.455182819305615,2.999999999999982,0.044578055543087934,0.0,6.289124683844498,0.0
 0.8243988300796108,2.0168527159911473,3.066213142712,5.97043639805777,2.4731964902388324,2.999999999999963,0.04350854335975569,0.0,6.183075832710015,0.0
 0.8303687543641206,2.0315895970263083,3.0677639624172137,6.007348892624432,2.491106263092362,3.0000000000000187,0.04245169546733621,0.0,6.076385917532649,0.0
 0.8363046155123088,2.0463468364013218,3.069326317923292,6.043417475713712,2.5089138465369265,2.9999999999999813,0.041407146686992496,0.0,5.969063811927712,0.0
 0.8422069626921513,2.0611240186398647,3.070899973805726,6.078648962670343,2.526620888076454,3.0,0.0403745393037117,0.0,5.861117059236364,0.0
 0.8480763256192184,2.0759207282656127,3.072484694640009,6.113049985849026,2.5442289768576556,3.000000000000057,0.039353523537627666,0.0,5.752551921450333,0.0
 0.8539132154393131,2.0907365498022434,3.0740802450016327,6.146626997598905,2.5617396463179394,2.999999999999962,0.03834375646235028,0.0,5.643373436641812,0.0
 0.859718125560936,2.1055710677734325,3.075686389466091,6.179386273181365,2.579154376682808,3.0,0.03734490236009594,0.0,5.533585463712553,0.0
 0.8654915324410053,2.1204238667028568,3.0773028926088757,6.211333913569015,2.596474597323016,3.000000000000019,0.036356632119232186,0.0,5.423190735387758,0.0
 0.8712338963269751,2.135294531114192,3.078929519005479,6.2424758481946325,2.6137016889809255,2.9999999999999805,0.03537862326830556,0.0,5.3121908951008265,0.0
 0.8769456619582584,2.150182645531116,3.080566033231394,6.272817837576085,2.6308369858747755,3.000000000000039,0.03441055943653772,0.0,5.200586540082697,0.0
 0.8826272592296289,2.165087794477304,3.082212199862114,6.302365475871744,2.647881777688887,2.9999999999999805,0.0334521304905881,0.0,5.088377257564969,0.0
 0.8882791038190783,2.1800095624764335,3.0838677834731305,6.33112419334399,2.664837311457235,3.0,0.0325030318308242,0.0,4.975561663946282,0.0
 0.8939015977824086,2.19494753405218,3.085532548639936,6.359099258763706,2.681704793347226,2.9999999999999805,0.03156296475992489,0.0,4.86213743267137,0.0
 0.8994951301166803,2.2099012937282203,3.0872062599380237,6.386295781707027,2.6984853903500405,2.9999999999999405,0.03063163600176044,0.0,4.748101325806791,0.0
 0.9050600772944656,2.2248704260282315,3.088888681942886,6.412718714779913,2.7151802318833966,3.00000000000002,0.029708757432745116,0.0,4.633449225948467,0.0
 0.9105968037707295,2.2398545154758893,3.0905795792300155,6.438372855785647,2.7317904113121885,3.00000000000002,0.028794045786779292,0.0,4.518176159052853,0.0
 0.9161056624640157,2.2548531465948702,3.092278716374905,6.463262849797243,2.748316987392047,3.00000000000002,0.027887223050118495,0.0,4.402276319035634,0.0
 0.9215869952135021,2.269865903908851,3.0939858579530464,6.487393191157061,2.764760985640506,2.999999999999939,0.026988015310139137,0.0,4.28574309483674,0.0
 0.927041133213377,2.2848923719415084,3.0957007685399325,6.510768225428312,2.7811233996401308,3.0,0.026096153710427165,0.0,4.1685690855604784,0.0
 0.9324683974258869,2.2999321352165185,3.0974232127110564,6.53339215124375,2.7974051922776604,2.999999999999959,0.025211373074870088,0.0,4.050746123056607,0.0
 0.9378690989743108,2.314984778257558,3.09915295504191,6.555269022102814,2.813607296922932,3.0000000000000413,0.024333412896062445,0.0,3.932265291477426,0.0
 0.9432435395170325,2.3300498855883025,3.100889760107987,6.576402748110068,2.829730618551097,2.999999999999938,0.0234620165151793,0.0,3.8131169391079105,0.0
 0.9485920116038017,2.3451270417324297,3.1026333924847784,6.596797097622473,2.8457760348114043,2.9999999999999587,0.02259693084764498,0.0,3.6932906986819,0.0
 0.9539147990151988,2.3602158312136154,3.1043836167477776,6.6164556988600465,2.861744397045596,3.000000000000021,0.021737906431627804,0.0,3.57277549721158,0.0
 0.9592121770862576,2.3753158385555366,3.1061401974724774,6.635382041431792,2.877636531258772,2.9999999999999583,0.020884697885701926,0.0,3.4515595691729803,0.0
 0.9644844130151283,2.3904266482818692,3.10790289923437,6.6535794778030235,2.8934532390453844,3.000000000000063,0.020037062335260317,0.0,3.3296304705997275,0.0
 0.9697317661576136,2.4055478449162897,3.1096714866089483,6.67105122471624,2.90919529847284,3.0,0.019194760741028376,0.0,3.206975083185681,0.0
 0.9749544883083517,2.4206790129824753,3.1114457241717046,6.687800364520059,2.9248634649250547,3.0,0.018357556604988844,0.0,3.083579631621005,0.0
 0.9801528239693726,2.4358197370041017,3.1132253764981317,6.703829846482712,2.940458471908117,2.999999999999936,0.017525216800875907,0.0,2.9594296824759385,0.0
 0.985327010606709,2.4509696015048457,3.1150102081637217,6.719142487999915,2.955981031820126,2.9999999999999787,0.016697510792398455,0.0,2.8345101589771216,0.0
 0.9904772788956975,2.466128191008383,3.116799983743968,6.733740975786511,2.9714318366870915,3.0000000000000218,0.01587421013050763,0.0,2.708805338926775,0.0
